feature,coefficient_log_price,absolute_coefficient,is_zero
cat__exterior_color_crystal white pearl metallic,0.13228402291962474,0.13228402291962474,False
cat__model_pathfinder platinum,-0.1319252795210545,0.1319252795210545,False
cat__model_romeo stelvio ti sport,-0.13094248214544943,0.13094248214544943,False
cat__model_pilot ex-l,-0.13040959420336778,0.13040959420336778,False
cat__model_xc40 t5 momentum,-0.13036400827904737,0.13036400827904737,False
cat__transmission_8-speed automatic with shiftronic,0.1300331480843693,0.1300331480843693,False
cat__model_stinger gt-line,-0.12848452935626964,0.12848452935626964,False
cat__model_hardtop john cooper works,0.12830544347263217,0.12830544347263217,False
cat__model_eclipse cross es,-0.128271979053325,0.128271979053325,False
cat__brand_toyota,-0.12743433359470432,0.12743433359470432,False
cat__exterior_color_onyx black,0.1263559385481798,0.1263559385481798,False
cat__model_k5 gt-line,-0.12500631831917647,0.12500631831917647,False
cat__model_titan pro-4x,-0.1248666377062105,0.1248666377062105,False
cat__brand_jaguar,-0.12365822076640459,0.12365822076640459,False
cat__exterior_color_gray metallic,0.12317790445534128,0.12317790445534128,False
cat__exterior_color_white silver metallic,0.12197571255274617,0.12197571255274617,False
cat__exterior_color_modern steel metallic,0.12151052911044102,0.12151052911044102,False
cat__model_xt5 luxury,-0.12052686272911169,0.12052686272911169,False
cat__exterior_color_nero ribelle metallic,0.12035654267288165,0.12035654267288165,False
cat__interior_color_soft beige,-0.11978836281724317,0.11978836281724317,False
cat__model_accord ex-l,-0.11855600351195021,0.11855600351195021,False
cat__transmission_transmission w/dual shift mode,0.11812087794763465,0.11812087794763465,False
cat__brand_bmw,-0.11764198319564655,0.11764198319564655,False
cat__interior_color_ebony/ebony,-0.11760140697765306,0.11760140697765306,False
cat__engine_2.0l i4 16v gdi sohc turbo,-0.11657461732368898,0.11657461732368898,False
cat__model_f-pace 25t prestige,-0.11650471244467447,0.11650471244467447,False
binary__third_row_seating,0.11612555301047296,0.11612555301047296,False
cat__interior_color_light gray,-0.11535342615391944,0.11535342615391944,False
cat__exterior_color_pure gray,0.11491596397641421,0.11491596397641421,False
cat__exterior_color_crystal white tri-coat,0.11424078574904081,0.11424078574904081,False
cat__exterior_color_classic silver metallic,0.11356748474476566,0.11356748474476566,False
cat__model_500x lounge,-0.11284182382764121,0.11284182382764121,False
cat__exterior_color_navarra blue metallic,0.1127586043647083,0.1127586043647083,False
cat__engine_4.2l v8 32v mpfi dohc,0.11179449522367192,0.11179449522367192,False
cat__model_4runner sr5,-0.11043394880457895,0.11043394880457895,False
cat__exterior_color_billet silver metallic clearcoat,0.10966611026917593,0.10966611026917593,False
cat__exterior_color_red,0.10888588695572235,0.10888588695572235,False
cat__model_f-pace s,0.10874797068458603,0.10874797068458603,False
cat__brand_mercedes-benz,0.10855134825123015,0.10855134825123015,False
cat__exterior_color_nero,0.10781292308641217,0.10781292308641217,False
cat__exterior_color_metallic,0.10685943118612198,0.10685943118612198,False
cat__exterior_color_magnetic gray metallic,0.10664587292450815,0.10664587292450815,False
cat__model_santa fe sport 2.4l,-0.10626706113158779,0.10626706113158779,False
cat__exterior_color_eiger grey,0.10531192467282188,0.10531192467282188,False
cat__exterior_color_bianco,0.10466781797379923,0.10466781797379923,False
binary__stability_control,-0.10406751272712007,0.10406751272712007,False
cat__engine_1.3l i4 16v gdi sohc turbo,0.10360352808574816,0.10360352808574816,False
cat__exterior_color_ultra white,0.1030339852157895,0.1030339852157895,False
cat__engine_2.0l h4 16v gdi dohc turbo,0.10283315630194648,0.10283315630194648,False
cat__model_es 350 base,-0.10259606478818581,0.10259606478818581,False
cat__exterior_color_glacier white,0.10256990971711716,0.10256990971711716,False
cat__interior_color_medium pewter,0.10224625982883476,0.10224625982883476,False
cat__model_f-150 xlt,-0.1016256682158031,0.1016256682158031,False
cat__transmission_automatic cvt,0.1015495872729565,0.1015495872729565,False
cat__exterior_color_santorini black,0.1010621637076257,0.1010621637076257,False
cat__exterior_color_burgundy,0.10030878878197684,0.10030878878197684,False
cat__exterior_color_green,0.0992387553319165,0.0992387553319165,False
cat__exterior_color_pepper white,0.0992226922290387,0.0992226922290387,False
cat__exterior_color_thunder gray metallic,0.0985479667287416,0.0985479667287416,False
cat__transmission_8-speed a/t,0.09811889581401531,0.09811889581401531,False
cat__exterior_color_carpathian grey,0.0976141779473194,0.0976141779473194,False
cat__exterior_color_silver metallic,0.09653044667828986,0.09653044667828986,False
cat__exterior_color_mythos black metallic,0.09640329401614949,0.09640329401614949,False
cat__model_gle 350 base 4matic,-0.09611699787651388,0.09611699787651388,False
binary__navigation_system,0.09569005147173786,0.09569005147173786,False
cat__interior_color_red / black,0.09557891433167522,0.09557891433167522,False
cat__transmission_automatic 6-speed,0.09548292084192431,0.09548292084192431,False
cat__exterior_color_phantom black,0.09494230693733031,0.09494230693733031,False
cat__exterior_color_crystal white metallic,0.0945193029209911,0.0945193029209911,False
cat__exterior_color_tourmaline blue metallic,0.0936272421282652,0.0936272421282652,False
cat__exterior_color_carrara white metallic,0.0930359830369485,0.0930359830369485,False
cat__transmission_cvt,-0.09160317779144042,0.09160317779144042,False
cat__model_escalade premium luxury,-0.09137363408333704,0.09137363408333704,False
cat__transmission_a/t,-0.09126467576500645,0.09126467576500645,False
cat__model_tucson se,-0.09100604508250935,0.09100604508250935,False
