feature,coefficient_log_price,absolute_coefficient,is_zero
cat__fuel_type_hybrid,-0.15724938973240052,0.15724938973240052,False
cat__interior_color_ebony black,-0.15668248456350425,0.15668248456350425,False
cat__engine_3.7l v6 24v mpfi dohc,0.15160871922586217,0.15160871922586217,False
cat__model_500 sport,-0.15137275633661942,0.15137275633661942,False
cat__model_armada sl,-0.1507007062819583,0.1507007062819583,False
cat__engine_2.0l i4 16v gdi dohc hybrid,0.15005785243873854,0.15005785243873854,False
cat__fuel_type_e85 flex fuel,-0.1494904159393128,0.1494904159393128,False
cat__engine_3.5l v6 24v pdi dohc hybrid,0.14939238004330657,0.14939238004330657,False
cat__model_veloster n n,0.1490360181584903,0.1490360181584903,False
cat__engine_4.2l v8 32v mpfi dohc,-0.14877330062087227,0.14877330062087227,False
cat__model_convertible cooper,0.1476637867131358,0.1476637867131358,False
cat__transmission_8-speed automatic with shiftronic,0.14686829833989942,0.14686829833989942,False
cat__engine_3.6l v6 24v mpfi dohc,0.14443408990595316,0.14443408990595316,False
cat__model_frontier sv,-0.14383523441358578,0.14383523441358578,False
cat__interior_color_blonde,0.1437439868414223,0.1437439868414223,False
cat__model_grand cherokee limited,-0.14199068904474232,0.14199068904474232,False
cat__interior_color_blue,0.14190237688773896,0.14190237688773896,False
cat__brand_ford,-0.1415341359325775,0.1415341359325775,False
cat__exterior_color_pearl white,0.1396482584924671,0.1396482584924671,False
cat__model_xt6 sport awd,0.1371014972257918,0.1371014972257918,False
num__vehicle_age,-0.13598670707634683,0.13598670707634683,False
cat__model_tundra sr5,-0.13505938660133274,0.13505938660133274,False
cat__brand_toyota,-0.13275962267157093,0.13275962267157093,False
cat__engine_3.5l v6 24v pdi dohc twin turbo,0.1314484565043859,0.1314484565043859,False
cat__interior_color_black / graphite,-0.13128340363404287,0.13128340363404287,False
cat__transmission_transmission w/dual shift mode,0.130554306898114,0.130554306898114,False
cat__model_palisade calligraphy,0.1301324464243292,0.1301324464243292,False
cat__engine_2.9l v6 24v gdi dohc twin turbo,0.1301008594328268,0.1301008594328268,False
cat__brand_jaguar,-0.129988982857185,0.129988982857185,False
cat__interior_color_off black,-0.12956222497857864,0.12956222497857864,False
cat__engine_2.5l i4 16v mpfi dohc hybrid,0.12933741539871152,0.12933741539871152,False
cat__model_sportage lx,-0.1281257293000011,0.1281257293000011,False
cat__brand_land,0.12654527783840402,0.12654527783840402,False
cat__brand_bmw,-0.12611827046801868,0.12611827046801868,False
cat__interior_color_charcoal black,-0.1258587135758626,0.1258587135758626,False
cat__model_armada sv,-0.1250130683007947,0.1250130683007947,False
cat__engine_2.0l,0.12455826032430913,0.12455826032430913,False
cat__model_q7 55 premium plus,-0.12206253183851151,0.12206253183851151,False
cat__model_levante base,-0.12135905580575593,0.12135905580575593,False
